k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
5471,5.471,0.0,2.7607801939469497e-06,0,1,0.0,0.0,0,0,,
5472,5.472,0.0,2.6261353550611267e-06,0,1,0.0,0.0,0,0,,
5473,5.473,0.0,2.498057222455774e-06,0,1,0.0,0.0,0,0,,
5474,5.474,0.0,2.376225534086458e-06,0,1,0.0,0.0,0,0,,
5475,5.4750000000000005,0.0,2.260335647272963e-06,0,1,0.0,0.0,0,0,,
5476,5.476,0.0,2.1500977769339097e-06,0,1,0.0,0.0,0,0,,
5477,5.477,0.0,2.0452362709731074e-06,0,1,0.0,0.0,0,0,,
5478,5.478,0.0,1.9454889210057355e-06,0,1,0.0,0.0,0,0,,
5479,5.479,0.0,1.8506063067008009e-06,0,1,0.0,0.0,0,0,,
5480,5.48,0.0,1.7603511721003946e-06,0,1,0.0,0.0,0,0,,
5481,5.481,0.0,1.6744978323562157e-06,0,1,0.0,0.0,0,0,,
5482,5.482,0.0,1.5928316093998961e-06,0,1,0.0,0.0,0,0,,
5483,5.4830000000000005,0.0,1.5151482951360092e-06,0,1,0.0,0.0,0,0,,
5484,5.484,0.0,1.441253640815464e-06,0,1,0.0,0.0,0,0,,
5485,5.485,0.0,1.3709628713124526e-06,0,1,0.0,0.0,0,0,,
5486,5.486,0.0,1.3041002230903907e-06,0,1,0.0,0.0,0,0,,
5487,5.487,0.0,1.240498504701525e-06,0,1,0.0,0.0,0,0,,
5488,5.488,0.0,1.179998678721228e-06,0,1,0.0,0.0,0,0,,
5489,5.489,0.0,1.1224494640715966e-06,0,1,0.0,0.0,0,0,,
5490,5.49,0.0,1.0677069577399598e-06,0,1,0.0,0.0,0,0,,
5491,5.4910000000000005,0.0,1.000001015634275,0,1,0.0,0.0,0,0,,
5492,5.492,0.0,0.9512303906019208,0,1,0.0,0.0,0,0,,
5493,5.493,0.0,0.9048383370198545,0,1,0.0,0.0,0,0,,
5494,5.494,0.0,0.8607088505895794,0,1,0.0,0.0,0,0,,
5495,5.495,0.0,0.8187315846089966,0,1,0.0,0.0,0,0,,
5496,5.496,0.0,0.7788015740481735,0,1,0.0,0.0,0,0,,
