step,time_ms,met_act,hc_release,aff_r_v,aff_i_v,enc_r_act,col_act,mot_act,enc_r_energy,col_energy,mot_energy,enc_r_heat,col_heat,mot_heat,aff_r_spikes,aff_i_spikes,mot_spikes
3404,3404.0,3.7914496920538725,0.015024671653842137,0.18877400899980812,0.16495565880701574,1.5377429046713864,6.6462482942441445,0.0,0.001,0.001,0.001,0.02823410911738405,1.3382568875722645,21.76524364406706,26,33,273
3405,3405.0000000000005,3.792227077979398,0.015024021410376823,0.19065451701622185,0.16584762696045235,1.4622836997563584,6.553179130671218,0.0,0.001,0.001,0.001,0.02554727839431932,1.2065993163684274,21.159942753785607,26,33,273
3406,3406.0,3.7930043084432854,0.015023371173413912,0.1925345613745469,0.16673948315812995,1.3900845923690917,6.441030389545957,0.0,0.001,0.001,0.001,0.023116133420161757,1.087424117321177,20.441892768821205,26,33,273
3407,3407.0,3.7937813834766234,0.015022720942953335,0.194414142167887,0.16763122739822828,1.3210265626518984,6.3127201203770875,0.0,0.001,0.001,0.001,0.020916342478873917,0.9795847028669418,19.635568479572562,26,33,273
3408,3408.0,3.7945583031104952,0.01502207071899503,0.19629325948932733,0.16852285967893266,1.2549925911018935,6.170882644809471,0.0,0.001,0.001,0.001,0.018925889323340134,0.8820360863321014,18.76311688012739,26,33,273
3409,3409.0000000000005,3.795335067375978,0.015021420501538938,0.19817191343193447,0.16941437999843414,1.1918679230407065,6.017885988811601,0.0,0.001,0.001,0.001,0.017124852829365426,0.7938263569416897,17.844250881353922,26,33,273
3410,3410.0,3.7961116763041414,0.015020770290584979,0.2000501040887564,0.1703057883549294,1.1315402857343178,5.855850400059072,0.0,0.001,0.001,0.001,0.015495207618368805,0.7140888001408385,16.896251129462513,26,33,273
3411,3411.0,3.7968881299260504,0.015020120086133102,0.20192783155282243,0.17119708474662074,1.0739000637507994,5.686667141312026,0.0,0.001,0.001,0.001,0.014020643653335961,0.6420346255698164,15.934044513903231,26,33,273
3412,3412.0,3.797664428272763,0.015019469888183238,0.20380509591714335,0.17208826917171607,1.018840437559224,5.512017013743589,0.0,0.001,0.001,0.001,0.012686403002486774,0.5769462652292633,14.97033463117133,26,33,273
3413,3413.0000000000005,3.7984405713753313,0.015018819696735316,0.2056818972747113,0.17297934162842893,0.9336535366848501,5.299546580010472,0.0,0.001,0.001,0.001,0.01147913213693378,0.4838932519778332,13.838462358977479,26,33,273
3414,3414.0,3.799216559264801,0.015018169511789277,0.20755823571849988,0.17387030211497856,0.8391481220043508,5.043061046573448,0.0,0.001,0.001,0.001,0.010386748284076767,0.39046868025739245,12.531378857363556,26,33,273
3415,3415.0,3.7999923919722116,0.01501751933334506,0.20943411134146403,0.17476115062958975,0.7536339234521335,4.758136033094213,0.0,0.001,0.001,0.001,0.009398318499153457,0.3146171965836084,11.155373550626097,26,33,273
3416,3416.0,3.8007680695285964,0.015016869161402586,0.21130952423654017,0.17565188717049288,0.6762998952414163,4.456954422655818,0.0,0.001,0.001,0.001,0.008503950244653611,0.2531169868225415,9.787838509995067,26,33,273
3417,3417.0000000000005,3.801543591964982,0.015016218995961813,0.21318447449664613,0.17654251173592406,0.6064039333030428,4.14894031101513,0.0,0.001,0.001,0.001,0.007694692382478639,0.20332191225571386,8.481736634651261,26,33,273
3418,3418.0,3.80231895931239,0.015015568837022644,0.21505896221468115,0.17743302432412492,0.5432675377428517,3.84128299701797,1.0,0.001,0.001,0.001,0.006962445587942937,0.16306139836629263,7.27047888001092,26,33,274
3419,3419.0,3.8030941716018347,0.015014918684585045,0.21693298748352594,0.17832342493334274,0.4862708134517653,3.5393693419827574,1.0,0.001,0.001,0.001,0.006299881289010147,0.1305572074640393,6.17251535239176,26,33,275
3420,3420.0,3.803869228864325,0.01501426853864893,0.21880655039604258,0.17921371356183044,0.4348477995356136,3.247139803718402,1.0,0.001,0.001,0.001,0.005700368319480993,0.10435435331207661,5.1953209739295145,26,33,276
3421,3421.0000000000005,3.8046441311308627,0.015013618399214246,0.22067965104507462,0.18010389020784648,0.38848211611696576,2.9673809432868192,1.0,0.001,0.001,0.001,0.005157906552053164,0.08326383887424166,4.338673966936121,26,33,277
3422,3422.0,3.805418878432444,0.015012968266280933,0.22255228952344705,0.18099395486965494,0.3467029155318325,2.7019602102723805,1.0,0.001,0.001,0.001,0.004667066847030543,0.06631406861410222,3.5972308375550996,26,33,278
3423,3423.0,3.8061934708000593,0.015012318139848903,0.22442446592396625,0.18188390754552555,0.3090811238971166,2.4519740306441897,1.0,0.001,0.001,0.001,0.004222936715668344,0.052703038242832706,2.9623893771766796,26,33,279
3424,3424.0,3.8069679082646917,0.015011668019918106,0.22629618033942014,0.1827737482337336,0.2752259583724215,2.2179666510511202,1.0,0.001,0.001,0.001,0.003821071154334601,0.04178972103707995,2.4239320055900015,26,33,280
3425,3425.0000000000005,3.8077421908573186,0.01501101790648848,0.22816743286257804,0.18366347693255997,0.24478170510780514,2.0000742389936437,1.0,0.001,0.001,0.001,0.0034574481574198034,0.03305587047305044,1.9710726946559576,26,33,281
3426,3426.0,3.8085163186089117,0.015010367799559955,0.077,0.18455309364029115,0.014112926261687331,1.4368691258386763,1.0,0.001,0.0018901184361994193,0.001,10.30618042324221,0.00010988156380058069,1.0172901411988418,27,33,282
3427,3427.0,3.809290291550436,0.015009717699132471,0.07889093363428977,0.18544259835521926,0.41383013789483947,1.708903225196352,1.0,0.001,0.001,0.001,9.325417683979232,0.09447891957031335,1.4389488227220681,27,33,283
3428,3428.0,3.8100641097128505,0.01500906760520595,0.08078140156730197,0.1863319910756419,1.6691727997618222,3.1085876354232145,1.0,0.001,0.001,0.001,8.437986859278647,1.5370687204761975,4.7614216228391415,27,33,284
3429,3429.0000000000005,3.810837773127108,0.01500841751778034,0.08267140389254903,0.18722127179986237,2.7565343705197196,4.030781993610752,0.0,0.001,0.001,0.001,7.63500624317105,4.191963674814633,8.005510453924876,27,33,284
3430,3430.0,3.8116112818241548,0.015007767436855573,0.08456094070352463,0.18811044052618942,3.7573859838957255,3.6948495444312446,1.0,0.001,0.001,0.001,6.908439335759326,7.7886521596070075,6.726728918039656,27,33,285
3431,3431.0,3.812384635834931,0.015007117362431585,0.08645001209370382,0.1889994972529375,4.629695566449866,2.624797891290191,1.0,0.001,0.001,0.001,6.251014411226525,11.824847678497953,3.3947058306759588,27,33,286
3432,3432.0,3.8131578351903714,0.015006467294508309,0.08833861815654291,0.1898884419784266,5.369132586930709,1.8580723778833819,1.0,0.001,0.001,0.001,5.656151739959783,15.903728171888986,1.701122793124524,27,33,287
3433,3433.0000000000005,3.813930879921404,0.015005817233085667,0.09022675898547956,0.19077727470098227,5.984082718624008,1.3086895409116397,1.0,0.001,0.001,0.001,5.117897736404812,19.755401618757542,0.8438857870298353,27,33,288
3434,3434.0,3.8147037700589497,0.015005167178163614,0.09211443467393275,0.19166599541893564,6.486570596305169,0.9150395367295309,1.0,0.001,0.001,0.001,4.630865373580612,23.21245019285206,0.41256285901505163,27,33,289
3435,3435.0,3.815476505633925,0.015004517129742082,0.09400164531530275,0.19255460413062345,6.889023728697445,0.5008248267748873,0.0,0.001,0.001,0.001,4.19018026790281,26.182194695378968,0.12358965170730062,27,33,289
3436,3436.0,3.8162490866772387,0.015003867087820992,0.09588839100297118,0.19344310083438787,7.203175214239187,0.2320615540393688,0.0,0.001,0.001,0.001,3.791431894714404,28.624548460903192,0.02653486007687445,27,33,289
3437,3437.0000000000005,3.8170215132197947,0.015003217052400302,0.09777467183030102,0.19433148552857676,7.439744206495758,0.10228403465652859,0.0,0.001,0.001,0.001,3.4306294462725675,30.535616630711615,0.005154969627097253,27,33,289
3438,3438.0,3.8177937852924893,0.015002567023479933,0.09966048789063654,0.1952197582115435,7.6083942987528985,0.04153686107474306,0.0,0.001,0.001,0.0011498848471768303,3.104161890403403,31.935719835526665,0.0008501151528231698,27,33,289
3439,3439.0,3.818565902926214,0.015001917001059815,0.10154583927730339,0.19610791888164705,7.717786740061131,0.01456345163197497,0.0,0.001,0.001,0.0020453793718512893,2.8087618300782387,32.860656409279976,0.00010450547532554131,27,33,289
3440,3440.0,3.819337866151853,0.015001266985139889,0.10343072608360851,0.19699596753725185,7.775661842539902,0.003735185316724278,0.0,0.001,0.001,0.0030385049731499955,2.5414728022059503,33.35534347464256,6.874398701293862e-06,27,33,289
3441,3441.0000000000005,3.8201096750002854,0.015000616975720084,0.10531514840284024,0.197883904176728,7.788924710022137,0.000339938959216047,0.0,0.001,0.001,0.00403844803382817,2.2996196883566475,33.46922825955973,5.693932182536817e-08,27,33,289
3442,3442.0,3.820881329502383,0.01499996697280034,0.10719910632826823,0.198771728798451,7.763727090568755,-0.0,0.0,0.001,0.001,0.00503844803382817,2.0807819412772863,33.25302877790184,0.0,27,33,289
3443,3443.0,3.8216528296890124,0.014999316976380605,0.10908259995314352,0.19965944140080208,7.705542865005995,-0.0,0.0,0.001,0.001,0.00603844803382817,1.882769359241191,32.756475602658874,0.0,27,33,289
3444,3444.0,3.8224241755910335,0.014998666986460792,0.1109656293706985,0.20054704198216783,7.619236733486525,-0.0,0.0,0.001,0.001,0.00703844803382817,1.7036001657730175,32.026805461763836,0.0,27,33,289
3445,3445.0000000000005,3.8231953672393,0.01499801700304085,0.11284819467414688,0.20143453054094052,7.509126370401212,-0.0,0.0,0.001,0.001,0.00803844803382817,1.54148117536369,31.107815386631717,0.0,27,33,289
3446,3446.0,3.8239664046646595,0.014997367026120716,0.11473029595668378,0.2023219070755179,7.379038537149152,-0.0,0.0,0.001,0.001,0.00903844803382817,1.3947898466671176,30.039330121509067,0.0,27,33,289
3447,3447.0,3.8247372878979538,0.014996717055700314,0.11661193331148569,0.2032091715843033,7.232359685463736,-0.0,0.0,0.001,0.001,0.010038448033828171,1.2620580435610467,28.856969477673427,0.0,27,33,289
3448,3448.0,3.825508016970018,0.014996067091779591,0.11849310683171045,0.2040963240657054,7.072081566018314,-0.0,0.0,0.001,0.001,0.011038448033828172,1.1419573415472917,27.592128802533075,0.0,27,33,289
3449,3449.0000000000005,3.8262785919116813,0.01499541713435846,0.12037381661049727,0.20498336451813867,6.900842319797114,-0.0,0.0,0.001,0.001,0.012038448033828173,1.0332857324328601,26.2721064434751,0.0,27,33,289
3450,3450.0,3.827049012753767,0.01499476718343687,0.12225406274096677,0.20587029294002293,6.7209634883210665,-0.0,0.0,0.001,0.001,0.013038448033828174,0.9349555942279443,24.920328272256175,0.0,27,33,289
3451,3451.0,3.8278192795270916,0.01499411723901476,0.12413384531622094,0.20675710932978358,6.534483338541838,-0.0,0.0,0.001,0.001,0.014038448033828175,0.8459828058594896,23.556631954003805,0.0,27,33,289
3452,3452.0,3.8285893922624656,0.014993467301092061,0.12601316442934313,0.20764381368585155,6.343186860749304,-0.0,0.0,0.001,0.001,0.015038448033828176,0.7654768977567172,22.197583443335347,0.0,27,33,289
3453,3453.0000000000005,3.829359350990694,0.014992817369668711,0.12789202017339815,0.20853040600666325,6.148632763570663,-0.0,0.0,0.001,0.001,0.016038448033828177,0.692632139732364,20.856805760552902,0.0,27,33,289
3454,3454.0,3.8301291557425747,0.014992167444744641,0.12977041264143213,0.2094168862906606,5.9521777590107074,-0.0,0.0,0.001,0.001,0.017038448033828178,0.6267194769641545,19.5453059140837,0.0,27,33,289
3455,3455.0,3.8308988065489005,0.014991517526319791,0.13164834192647268,0.2103032545362911,5.754998402282548,-0.0,0.0,0.001,0.001,0.01803844803382818,0.5670792333690925,18.27179026630132,0.0,27,33,289
3456,3456.0,3.831668303440457,0.0149908676143941,0.1335258081215287,0.21118951074200767,5.5581107256593905,-0.0,0.0,0.001,0.001,0.01903844803382818,0.513114509343501,17.042961987189173,0.0,27,33,289
3457,3457.0,3.8324376464480236,0.014990217708967489,0.13540281131959062,0.2120756549062689,5.3623878824971,-0.0,0.0,0.001,0.001,0.02003844803382818,0.46428520779116184,15.863796741463382,0.0,27,33,289
3458,3458.0,3.833206835602375,0.014989567810039899,0.13727935161363017,0.21296168702753865,5.168575996705823,-0.0,0.0,0.001,0.001,0.02103844803382818,0.42010262865004383,14.737794598236798,0.0,27,33,289
3459,3459.0,3.833975870934278,0.014988917917611267,0.13915542909660059,0.21384760710428646,4.977308394077471,-0.0,0.0,0.001,0.001,0.022038448033828182,0.38012457781782527,13.667207487324697,0.0,27,33,289
3460,3460.0,3.8347447524744944,0.014988268031681526,0.14103104386143644,0.21473341513498728,4.789118374814025,-0.0,0.0,0.001,0.001,0.023038448033828183,0.3439509415246902,12.653242470721985,0.0,27,33,289
3461,3461.0,3.8355134802537796,0.014987618152250614,0.1429061960010538,0.21561911111812157,4.604450671176725,-0.0,0.0,0.001,0.001,0.024038448033828184,0.3112196818602381,11.696241744398305,0.0,27,33,289
3462,3462.0,3.8362820543028824,0.014986968279318462,0.14478088560835012,0.21650469505217523,4.423671720231771,-0.0,0.0,0.001,0.001,0.025038448033828185,0.2816032133763905,10.79584070713707,0.0,27,33,289
3463,3463.0,3.837050474652546,0.01498631841288501,0.14665511277620424,0.2173901669356398,4.247078869063003,-0.0,0.0,0.001,0.001,0.026038448033828186,0.2548051245021225,9.951105686544093,0.0,27,33,289
3464,3464.0,3.8378187413335065,0.014985668552950195,0.14852887759747654,0.2182755267670122,4.074908618427714,0.08608250610027442,0.0,0.001,0.001,0.023387209438899735,0.23055721095683182,9.160653041783657,0.003651238594928453,27,33,289
3465,3465.0,3.8385868543764956,0.01498501869951394,0.15040218016500875,0.21916077454479485,3.907344000532927,0.7395854925594606,1.0,0.001,0.001,0.001,0.20861679147175174,8.42275140226137,0.2695176284850204,27,33,290
3466,3466.0,3.8393548138122373,0.014984368852576186,0.1522750205716241,0.22004591026749562,3.7445211773009808,1.3762450675119453,1.0,0.001,0.001,0.001,0.18876427895424608,7.735408777646313,0.9332585132814368,27,33,291
3467,3467.0,3.8401226196714497,0.014983719012136871,0.15414739891012716,0.22093093393362795,3.586535337080615,2.025520797867849,1.0,0.001,0.001,0.001,0.1708009827863796,7.096446207361172,2.021546907478659,27,33,292
3468,3468.0,3.8408902719848457,0.014983069178195925,0.15601931527330404,0.22181584554171066,3.43344596015708,2.6773959334928876,1.0,0.001,0.001,0.001,0.1545471202624321,6.5035595221276665,3.5321212881897175,27,33,293
3469,3469.0,3.8416577707831308,0.014982419350753288,0.15789076975392227,0.22270064509026805,3.2852815165445928,3.3054294836423646,1.0,0.001,0.001,0.001,0.139840017263152,5.954370677671596,5.383518409724665,27,33,294
3470,3470.0,3.8424251160970053,0.01498176952980889,0.15976176244473086,0.22358533257783,3.142043653336588,3.892606485005128,1.0,0.001,0.001,0.001,0.12653248015849447,5.4464699996298105,7.466058921880597,27,33,295
3471,3471.0,3.843192307957163,0.014981119715362671,0.16163229343846025,0.2244699080029317,3.003710923280256,4.428620429745162,0.0,0.001,0.001,0.001,0.11449132264429845,4.97745055511965,9.66378652440991,27,33,295
3472,3472.0,3.8439593463942914,0.01498046990741457,0.16350236282782235,0.225354371364114,2.8702421011743318,4.907910198234709,0.0,0.001,0.001,0.001,0.10359603276898899,4.5449357446190355,11.868712905717665,27,33,295
3473,3473.0,3.844726231439072,0.01497982010596451,0.16537197070551052,0.22623872265992287,2.74157913011124,5.3282415650038155,0.0,0.001,0.001,0.001,0.09373756680946066,4.146601090700155,13.988727865589874,27,33,295
3474,3474.0,3.8454929631221804,0.014979170311012428,0.16724111716419962,0.22712296188891018,2.617649735449406,5.6896822337729915,0.0,0.001,0.001,0.001,0.08481725792484564,3.780191089675728,15.950945574746534,27,33,295
3475,3475.0,3.8462595414742857,0.014978520522558264,0.16910980229654599,0.22800708904963288,2.498369740666484,5.9938616272122625,0.0,0.001,0.001,0.001,0.07674582866560735,3.4435318895033635,17.702061074656296,27,33,295
3476,3476.0,3.847025966526051,0.01497787074060195,0.17097802619518737,0.2288911041406537,2.3836451158709244,6.2434370138376245,0.0,0.001,0.001,0.001,0.06944249745481827,3.134540462933706,19.2069266954624,27,33,295
3477,3477.0,3.8477922383081338,0.014977220965143425,0.17284578895274308,0.22977500716054053,2.2733737867030257,6.441709368972688,0.0,0.001,0.001,0.001,0.06283417009898648,2.8512308590551663,20.44620274885619,27,33,295
3478,3478.0,3.8485583568511843,0.014976571196182618,0.17471309066181387,0.077,2.1674472286059516,6.592348054258015,0.0,0.001,0.001,0.001,0.05685470823679922,2.591718038964293,21.413648353958393,27,34,295
3479,3479.0,3.8493243221858475,0.01497592143371947,0.17657993141498196,0.07778104003513807,2.065751868963742,6.471767276919694,0.0,0.001,0.001,0.001,0.05144426740417321,4.47902738812623,20.637457547654435,27,34,295
3480,3480.0,3.850090134342762,0.014975271677753919,0.17844631130481114,0.07856202741631998,1.9681703173613982,5.091346570422903,0.0,0.001,0.001,0.001,0.04654869809074356,8.767484371302034,12.772494687814904,27,34,295
3481,3481.0,3.8508557933525607,0.014974621928285897,0.18031223042384661,0.0793429621157154,1.8745824421984714,3.6254317355363934,1.0,0.001,0.001,0.001,0.04211900379336381,13.683514895571259,6.47634347286314,27,34,296
3482,3482.0,3.8516212992458696,0.014973972185315333,0.1821776888646151,0.0801238441055106,1.7848663100611715,2.575057857705602,1.0,0.001,0.001,0.001,0.038110850642634087,18.92154810543277,3.2672652389102086,27,34,297
3483,3483.0,3.8523866520533088,0.014973322448842176,0.18404268671962484,0.08090467335790849,1.6988990026098945,1.8224320864310322,1.0,0.001,0.001,0.001,0.034484123694635126,24.02359801799895,1.6364890950631328,27,34,298
3484,3484.0,3.8531518518054924,0.014972672718866339,0.1859072240813656,0.08168544984512854,1.616557324252002,1.283152156168056,1.0,0.001,0.001,0.001,0.0312025254470863,28.698902603424756,0.8112724452809156,27,34,299
3485,3485.0,3.8539168985330288,0.01497202299538777,0.1877713010423086,0.08246617353940684,1.5377184125281969,0.8967412009705837,1.0,0.001,0.001,0.001,0.02823321256174289,32.78143824846814,0.3962275392704197,27,34,300
